,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
46,121,182,97,0.6648351648351648,1.8762886597938144,1.2474226804123711,0.061855670103092786,2.0330578512396693,1.1923076923076923
47,135,193,110,0.6994818652849741,1.7545454545454546,1.2272727272727273,1.809090909090909,1.762962962962963,0.010362694300518135
48,141,196,115,0.7193877551020408,1.7043478260869565,1.2260869565217392,2.121739130434783,0.0851063829787234,0.44387755102040816
49,131,186,106,0.7043010752688172,1.7547169811320755,1.2358490566037736,0.4339622641509434,0.030534351145038167,0.3333333333333333
50,142,197,117,0.7208121827411168,1.6837606837606838,1.2136752136752136,0.5982905982905983,0.06338028169014084,1.16751269035533
51,140,198,115,0.7070707070707071,1.7217391304347827,1.2173913043478262,0.6260869565217392,1.7285714285714286,1.1515151515151516
52,136,194,111,0.7010309278350515,1.7477477477477477,1.2252252252252251,0.14414414414414414,0.22058823529411764,1.2783505154639174
53,149,204,124,0.7303921568627451,1.6451612903225807,1.2016129032258065,1.5161290322580645,1.395973154362416,0.21568627450980393
54,137,195,113,0.7025641025641025,1.7256637168141593,1.2123893805309736,0.8053097345132744,0.1386861313868613,0.6205128205128205
55,128,186,103,0.6881720430107527,1.8058252427184467,1.2427184466019416,0.0,1.671875,0.6881720430107527
56,145,205,122,0.7073170731707317,1.680327868852459,1.1885245901639345,0.23770491803278687,1.2275862068965517,0.12682926829268293
57,130,190,107,0.6842105263157895,1.7757009345794392,1.2149532710280373,1.158878504672897,0.8153846153846154,0.45263157894736844
58,148,206,123,0.7184466019417476,1.6747967479674797,1.2032520325203253,0.1951219512195122,1.6891891891891893,0.13592233009708737
59,137,197,112,0.6954314720812182,1.7589285714285714,1.2232142857142858,0.9732142857142857,0.35036496350364965,1.218274111675127
60,150,208,125,0.7211538461538461,1.664,1.2,1.792,0.96,0.2980769230769231
61,132,192,107,0.6875,1.794392523364486,1.233644859813084,0.0,0.48484848484848486,0.22916666666666666
62,127,187,104,0.679144385026738,1.7980769230769231,1.2211538461538463,1.8942307692307692,1.952755905511811,0.8128342245989305
63,141,199,116,0.7085427135678392,1.7155172413793103,1.2155172413793103,1.3362068965517242,0.3120567375886525,1.1457286432160805
64,124,184,101,0.6739130434782609,1.8217821782178218,1.2277227722772277,0.31683168316831684,1.2258064516129032,1.2826086956521738
65,143,202,117,0.7079207920792079,1.7264957264957266,1.2222222222222223,1.829059829059829,0.5734265734265734,0.4504950495049505
66,139,197,112,0.7055837563451777,1.7589285714285714,1.2410714285714286,2.205357142857143,0.34532374100719426,1.0558375634517767
67,124,187,100,0.6631016042780749,1.87,1.24,1.48,0.0967741935483871,0.5989304812834224
68,134,198,110,0.6767676767676768,1.8,1.2181818181818183,1.490909090909091,0.14925373134328357,0.7474747474747475
69,138,201,115,0.6865671641791045,1.7478260869565216,1.2,0.782608695652174,0.5434782608695652,1.263681592039801
70,125,188,103,0.6648936170212766,1.825242718446602,1.2135922330097086,1.9805825242718447,1.312,0.39893617021276595
71,142,203,118,0.6995073891625616,1.7203389830508475,1.2033898305084745,1.305084745762712,1.028169014084507,0.5714285714285714
72,141,202,117,0.698019801980198,1.7264957264957266,1.205128205128205,0.5641025641025641,0.5815602836879432,0.5594059405940595
73,139,199,116,0.6984924623115578,1.7155172413793103,1.1982758620689655,0.11206896551724138,0.31654676258992803,1.2663316582914572
74,137,195,113,0.7025641025641025,1.7256637168141593,1.2123893805309736,0.8053097345132744,0.1386861313868613,0.6205128205128205
75,128,186,103,0.6881720430107527,1.8058252427184467,1.2427184466019416,0.0,1.671875,0.6881720430107527
76,137,195,114,0.7025641025641025,1.7105263157894737,1.2017543859649122,0.7982456140350878,1.562043795620438,0.010256410256410256
77,131,190,110,0.6894736842105263,1.7272727272727273,1.190909090909091,0.5272727272727272,1.251908396946565,0.3894736842105263
