,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
32,111,92,232,1.2065217391304348,0.39655172413793105,0.47844827586206895,0.9827586206896551,0.8648648648648649,1.6521739130434783
33,108,93,230,1.1612903225806452,0.4043478260869565,0.46956521739130436,0.2608695652173913,1.3148148148148149,0.08602150537634409
34,112,94,232,1.1914893617021276,0.4051724137931034,0.4827586206896552,0.13793103448275862,0.42857142857142855,1.3617021276595744
35,106,89,224,1.1910112359550562,0.39732142857142855,0.4732142857142857,0.9732142857142857,2.1132075471698113,2.157303370786517
36,108,91,228,1.1868131868131868,0.3991228070175439,0.47368421052631576,0.43859649122807015,0.1111111111111111,0.5274725274725275
37,105,87,225,1.206896551724138,0.38666666666666666,0.4666666666666667,0.7777777777777778,1.1333333333333333,0.8390804597701149
38,100,85,222,1.1764705882352942,0.38288288288288286,0.45045045045045046,0.23423423423423423,1.82,2.164705882352941
39,102,85,222,1.2,0.38288288288288286,0.4594594594594595,1.0,1.7843137254901962,1.3647058823529412
40,98,80,219,1.225,0.365296803652968,0.4474885844748858,0.730593607305936,1.1428571428571428,2.675
41,98,82,222,1.1951219512195121,0.36936936936936937,0.44144144144144143,0.45045045045045046,0.2857142857142857,3.073170731707317
42,98,82,222,1.1951219512195121,0.36936936936936937,0.44144144144144143,0.45045045045045046,0.2857142857142857,3.073170731707317
43,97,81,220,1.1975308641975309,0.36818181818181817,0.4409090909090909,0.8045454545454546,1.6082474226804124,1.1358024691358024
44,98,85,224,1.1529411764705881,0.3794642857142857,0.4375,0.6160714285714286,0.9795918367346939,2.2588235294117647
45,96,79,221,1.2151898734177216,0.3574660633484163,0.4343891402714932,0.7239819004524887,0.53125,2.8354430379746836
46,99,83,225,1.1927710843373494,0.3688888888888889,0.44,0.1111111111111111,2.4545454545454546,0.03614457831325301
47,97,80,222,1.2125,0.36036036036036034,0.4369369369369369,0.36036036036036034,0.9896907216494846,0.375
48,91,77,221,1.1818181818181819,0.34841628959276016,0.4117647058823529,0.4298642533936652,1.3296703296703296,1.8571428571428572
49,97,80,224,1.2125,0.35714285714285715,0.4330357142857143,0.35714285714285715,0.0,2.8
50,110,93,237,1.1827956989247312,0.3924050632911392,0.4641350210970464,1.0379746835443038,0.22727272727272727,2.3010752688172045
51,97,82,226,1.1829268292682926,0.36283185840707965,0.42920353982300885,0.07964601769911504,1.0309278350515463,1.975609756097561
52,96,78,225,1.2307692307692308,0.3466666666666667,0.4266666666666667,0.28444444444444444,1.4791666666666667,1.2307692307692308
53,87,71,219,1.2253521126760563,0.3242009132420091,0.3972602739726027,0.1506849315068493,2.1724137931034484,1.5352112676056338
54,92,74,223,1.2432432432432432,0.33183856502242154,0.4125560538116592,0.6816143497757847,1.2826086956521738,0.4864864864864865
55,90,71,222,1.267605633802817,0.31981981981981983,0.40540540540540543,1.1081081081081081,1.6222222222222222,0.16901408450704225
56,89,69,227,1.289855072463768,0.3039647577092511,0.3920704845814978,1.1145374449339207,0.5280898876404494,3.4057971014492754
57,95,73,231,1.3013698630136987,0.31601731601731603,0.41125541125541126,0.09956709956709957,2.3473684210526318,2.5342465753424657
58,84,67,223,1.2537313432835822,0.3004484304932735,0.37668161434977576,1.1300448430493273,1.1071428571428572,0.6567164179104478
59,88,70,226,1.2571428571428571,0.30973451327433627,0.3893805309734513,0.07079646017699115,2.3181818181818183,2.5142857142857142
60,95,77,233,1.2337662337662338,0.33047210300429186,0.40772532188841204,0.630901287553648,0.22105263157894736,1.5454545454545454
61,91,72,225,1.2638888888888888,0.32,0.40444444444444444,0.6755555555555556,0.7912087912087912,3.486111111111111
62,100,81,235,1.2345679012345678,0.3446808510638298,0.425531914893617,0.6978723404255319,0.91,2.5185185185185186
63,94,75,229,1.2533333333333334,0.32751091703056767,0.4104803493449782,0.6026200873362445,0.24468085106382978,0.29333333333333333
64,98,79,232,1.240506329113924,0.34051724137931033,0.4224137931034483,0.2672413793103448,1.5510204081632653,2.632911392405063
65,96,77,230,1.2467532467532467,0.3347826086956522,0.41739130434782606,0.9739130434782609,0.4791666666666667,0.8311688311688312
66,98,79,232,1.240506329113924,0.34051724137931033,0.4224137931034483,0.2672413793103448,1.5510204081632653,2.632911392405063
67,103,84,235,1.2261904761904763,0.3574468085106383,0.43829787234042555,0.8680851063829788,0.27184466019417475,1.6785714285714286
68,94,77,228,1.2207792207792207,0.33771929824561403,0.41228070175438597,0.30701754385964913,1.574468085106383,2.3896103896103895
69,94,76,227,1.236842105263158,0.33480176211453744,0.41409691629955947,1.0220264317180616,1.0638297872340425,1.1842105263157894
70,89,70,221,1.2714285714285714,0.3167420814479638,0.40271493212669685,0.3891402714932127,1.2359550561797752,3.0428571428571427
71,98,80,229,1.225,0.34934497816593885,0.4279475982532751,0.6986899563318777,1.469387755102041,2.125
72,100,83,229,1.2048192771084338,0.3624454148471616,0.4366812227074236,0.47161572052401746,0.63,1.3975903614457832
73,106,89,233,1.1910112359550562,0.38197424892703863,0.45493562231759654,0.9356223175965666,0.009433962264150943,1.3707865168539326
74,99,85,229,1.1647058823529413,0.37117903930131,0.43231441048034935,0.9737991266375546,0.09090909090909091,1.6823529411764706
